"year","laucode","type.of.building","nuts3","value","avg_floor_m2"
2013,"1272","house","SE224",1000,112.9
2013,"1273","house","SE224",676,122
2013,"1275","house","SE224",878,118.1
2013,"1276","house","SE224",951,118.9
2013,"1277","house","SE224",1300,120.6
2013,"1278","house","SE224",2466,123.2
2013,"128","house","SE110",3005,128
2013,"1280","house","SE224",3072,126.7
2013,"1281","house","SE224",2693,125.9
2013,"1282","house","SE224",2175,121.7
2013,"1283","house","SE224",2583,125.7
2013,"1284","house","SE224",2457,126.1
2013,"1285","house","SE224",1631,121.2
2013,"1286","house","SE224",2058,124.9
2013,"1287","house","SE224",1866,125.2
2013,"1290","house","SE224",1346,120.8
2013,"1291","house","SE224",1740,117.5
2013,"1292","house","SE224",1964,125.6
2013,"1293","house","SE224",964,121.4
2013,"1315","house","SE231",630,115.7
2013,"136","house","SE110",3088,114.6
2013,"138","house","SE110",3730,119.5
2013,"1380","house","SE231",2042,126
2013,"1381","house","SE231",1400,117.9
2013,"1382","house","SE231",1514,122.7
2013,"1383","house","SE231",2098,123.3
2013,"1384","house","SE231",2941,127.8
2013,"139","house","SE110",2869,120.6
2013,"140","house","SE110",2566,118.8
2013,"1401","house","SE232",2925,117.1
2013,"1402","house","SE232",3190,127.1
2013,"1407","house","SE232",3297,122.8
2013,"1415","house","SE232",2545,116.4
2013,"1419","house","SE232",2352,109.3
2013,"1421","house","SE232",1954,108.4
2013,"1427","house","SE232",2806,108
2013,"1430","house","SE232",1055,107.9
2013,"1435","house","SE232",2124,108.1
2013,"1438","house","SE232",959,111.1
2013,"1439","house","SE232",701,107.6
2013,"1440","house","SE232",2204,116.4
2013,"1441","house","SE232",2476,119.5
2013,"1442","house","SE232",1419,117.1
2013,"1443","house","SE232",1913,121
2013,"1444","house","SE232",838,120.2
2013,"1445","house","SE232",801,115.3
2013,"1446","house","SE232",839,117.6
2013,"1447","house","SE232",500,111.8
2013,"1452","house","SE232",642,118
2013,"1460","house","SE232",695,111.8
2013,"1461","house","SE232",844,112.3
2013,"1462","house","SE232",1255,109.3
2013,"1463","house","SE232",1209,114.5
2013,"1465","house","SE232",936,115.3
2013,"1466","house","SE232",899,117.4
2013,"1470","house","SE232",610,121.1
2013,"1471","house","SE232",871,119.6
2013,"1472","house","SE232",861,120.1
2013,"1473","house","SE232",615,117.3
2013,"1480","house","SE232",3547,126
2013,"1481","house","SE232",3224,119.1
2013,"1482","house","SE232",2885,114.4
2013,"1484","house","SE232",1886,112.9
2013,"1485","house","SE232",1858,116.7
2013,"1486","house","SE232",2474,110.5
2013,"1487","house","SE232",1249,118.5
2013,"1488","house","SE232",1728,122.7
2013,"1489","house","SE232",2143,119.3
2013,"1490","house","SE232",1700,121.7
2013,"1491","house","SE232",996,122.2
2013,"1492","house","SE232",831,119.7
2013,"1493","house","SE232",1136,119
2013,"1494","house","SE232",1557,124
2013,"1495","house","SE232",1140,123.1
2013,"1496","house","SE232",1528,124.1
2013,"1497","house","SE232",1090,123.3
2013,"1498","house","SE232",842,118.8
2013,"1499","house","SE232",887,124.1
2013,"160","house","SE110",4071,137.7
2013,"162","house","SE110",5033,155
2013,"163","house","SE110",4352,129.7
2013,"1715","house","SE311",1182,119.2
2013,"1730","house","SE311",733,111
2013,"1737","house","SE311",692,110.6
2013,"1760","house","SE311",531,111.6
2013,"1761","house","SE311",2003,124.2
2013,"1762","house","SE311",386,113.4
2013,"1763","house","SE311",785,119.3
2013,"1764","house","SE311",811,115.2
2013,"1765","house","SE311",1216,111
2013,"1766","house","SE311",938,115.3
2013,"1780","house","SE311",1694,125.4
2013,"1781","house","SE311",940,117.9
2013,"1782","house","SE311",483,112.3
2013,"1783","house","SE311",579,111.7
2013,"1784","house","SE311",1031,115.5
2013,"1785","house","SE311",876,120.7
2013,"180","house","SE110",4839,119
2013,"181","house","SE110",2663,116.4
2013,"1814","house","SE124",1162,116.2
2013,"182","house","SE110",4619,131.4
2013,"183","house","SE110",4606,132.9
2013,"184","house","SE110",5261,141.4
2013,"186","house","SE110",5183,147.5
2013,"1860","house","SE124",546,113.9
2013,"1861","house","SE124",875,117.1
2013,"1862","house","SE124",585,111.7
2013,"1863","house","SE124",399,108.6
2013,"1864","house","SE124",518,109.9
2013,"187","house","SE110",4526,126.7
2013,"188","house","SE110",2184,107.9
2013,"1880","house","SE124",2105,121
2013,"1881","house","SE124",1532,118.1
2013,"1882","house","SE124",827,115.7
2013,"1883","house","SE124",912,117.1
2013,"1884","house","SE124",962,116.5
2013,"1885","house","SE124",789,117.9
2013,"1904","house","SE125",504,113
2013,"1907","house","SE125",923,117.4
2013,"191","house","SE110",3281,125
2013,"192","house","SE110",2573,111.1
2013,"1960","house","SE125",1060,117
2013,"1961","house","SE125",1337,116.8
2013,"1962","house","SE125",572,118.1
2013,"1980","house","SE125",2137,126
2013,"1981","house","SE125",1200,118
2013,"1982","house","SE125",693,117.1
2013,"1983","house","SE125",1101,120.7
2013,"1984","house","SE125",1051,116.8
2013,"2021","house","SE312",490,111.3
2013,"2023","house","SE312",1028,109
2013,"2026","house","SE312",755,112.2
2013,"2029","house","SE312",1428,111.4
2013,"2031","house","SE312",1063,112.4
2013,"2034","house","SE312",925,109.8
2013,"2039","house","SE312",842,104.6
2013,"2061","house","SE312",821,111.2
2013,"2062","house","SE312",1151,109.2
2013,"2080","house","SE312",1665,120.2
2013,"2081","house","SE312",1508,116.5
2013,"2082","house","SE312",996,116.4
2013,"2083","house","SE312",751,115.3
2013,"2084","house","SE312",873,116.2
2013,"2085","house","SE312",929,112.5
2013,"2101","house","SE313",636,109.5
2013,"2104","house","SE313",633,109.9
2013,"2121","house","SE313",553,119.1
2013,"2132","house","SE313",496,117.2
2013,"2161","house","SE313",831,114.4
2013,"2180","house","SE313",1835,112
2013,"2181","house","SE313",1009,114.2
2013,"2182","house","SE313",783,113.5
2013,"2183","house","SE313",723,114.4
2013,"2184","house","SE313",1122,116.2
2013,"2260","house","SE321",350,115.4
2013,"2262","house","SE321",901,114.4
2013,"2280","house","SE321",736,121.4
2013,"2281","house","SE321",1281,119.4
2013,"2282","house","SE321",366,114.7
2013,"2283","house","SE321",440,114.3
2013,"2284","house","SE321",831,121.4
2013,"2303","house","SE322",281,110.7
2013,"2305","house","SE322",423,117.5
2013,"2309","house","SE322",1234,114.9
2013,"2313","house","SE322",434,108
2013,"2321","house","SE322",1558,111.2
2013,"2326","house","SE322",544,108.5
2013,"2361","house","SE322",879,103.5
2013,"2380","house","SE322",1859,118.1
2013,"2401","house","SE331",636,122.6
2013,"2403","house","SE331",482,117.9
2013,"2404","house","SE331",502,120.7
2013,"2409","house","SE331",769,120.4
2013,"2417","house","SE331",328,117.7
2013,"2418","house","SE331",434,106.8
2013,"2421","house","SE331",444,104.5
2013,"2422","house","SE331",262,102.3
2013,"2425","house","SE331",356,107
2013,"2460","house","SE331",949,123.5
2013,"2462","house","SE331",384,103.3
2013,"2463","house","SE331",253,115.7
2013,"2480","house","SE331",2095,125.6
2013,"2481","house","SE331",657,116.6
2013,"2482","house","SE331",941,119.2
2013,"2505","house","SE332",488,111.9
2013,"2506","house","SE332",510,103.2
2013,"2510","house","SE332",586,98.8
2013,"2513","house","SE332",342,111.8
2013,"2514","house","SE332",541,112.7
2013,"2518","house","SE332",415,113
2013,"2521","house","SE332",503,106.4
2013,"2523","house","SE332",1004,111.8
2013,"2560","house","SE332",542,111.4
2013,"2580","house","SE332",1862,118.3
2013,"2581","house","SE332",1005,116.6
2013,"2582","house","SE332",821,115.6
2013,"2583","house","SE332",831,112.6
2013,"2584","house","SE332",1177,113.2
2013,"305","house","SE121",2201,122.3
2013,"319","house","SE121",1015,109.2
2013,"330","house","SE121",2839,128.1
2013,"331","house","SE121",998,113.1
2013,"360","house","SE121",1060,115
2013,"380","house","SE121",2729,125.1
2013,"381","house","SE121",1905,120.3
2013,"382","house","SE121",1630,116.7
2013,"428","house","SE122",862,115.5
2013,"461","house","SE122",1946,113.7
2013,"480","house","SE122",1789,117.2
2013,"481","house","SE122",1416,115.6
2013,"482","house","SE122",1099,117.8
2013,"483","house","SE122",1294,120
2013,"484","house","SE122",1785,118
2013,"486","house","SE122",2023,120.2
2013,"488","house","SE122",2400,116.1
2013,"509","house","SE123",687,121
2013,"512","house","SE123",804,119.8
2013,"513","house","SE123",1195,123
2013,"560","house","SE123",939,115.3
2013,"561","house","SE123",1085,123.4
2013,"562","house","SE123",949,118.3
2013,"563","house","SE123",965,117.3
2013,"580","house","SE123",2358,125.7
2013,"581","house","SE123",2017,118
2013,"582","house","SE123",1700,118
2013,"583","house","SE123",1314,115.2
2013,"584","house","SE123",1405,123.6
2013,"586","house","SE123",1358,123
2013,"604","house","SE211",762,126
2013,"617","house","SE211",864,126.1
2013,"642","house","SE211",940,118.6
2013,"643","house","SE211",1682,122.3
2013,"662","house","SE211",933,120.4
2013,"665","house","SE211",1045,127.6
2013,"680","house","SE211",1900,129.3
2013,"682","house","SE211",842,123.6
2013,"683","house","SE211",1366,126.1
2013,"684","house","SE211",650,126.8
2013,"685","house","SE211",840,127.7
2013,"686","house","SE211",891,126.6
2013,"687","house","SE211",1144,127.7
2013,"760","house","SE212",583,121.4
2013,"761","house","SE212",641,121.9
2013,"763","house","SE212",590,123.7
2013,"764","house","SE212",969,126.7
2013,"765","house","SE212",1239,121.4
2013,"767","house","SE212",821,120.5
2013,"780","house","SE212",1649,129.9
2013,"781","house","SE212",1129,124.2
2013,"821","house","SE213",506,113.7
2013,"834","house","SE213",606,117.7
2013,"840","house","SE213",1537,117.8
2013,"860","house","SE213",435,117.2
2013,"861","house","SE213",901,113.5
2013,"862","house","SE213",517,125.1
2013,"880","house","SE213",1956,120.5
2013,"881","house","SE213",824,121.9
2013,"882","house","SE213",1254,121.9
2013,"883","house","SE213",1129,115.8
2013,"884","house","SE213",870,121.5
2013,"885","house","SE213",1339,109.4
2013,"980","house","SE214",2007,110.1
2014,"1060","house","SE221",693,114.4
2014,"1080","house","SE221",1491,119.8
2014,"1081","house","SE221",1128,116.1
2014,"1082","house","SE221",1299,117.7
2014,"1083","house","SE221",1188,116.8
2014,"114","house","SE110",3211,124.1
2014,"115","house","SE110",3136,121.9
2014,"117","house","SE110",3242,121.6
2014,"120","house","SE110",4256,105.7
2014,"1214","house","SE224",1167,119.3
2014,"123","house","SE110",3414,123.2
2014,"1230","house","SE224",2389,131.2
2014,"1231","house","SE224",2153,129
2014,"1233","house","SE224",3000,140.2
2014,"125","house","SE110",3748,119.4
2014,"1256","house","SE224",624,121.4
2014,"1257","house","SE224",909,116.5
2014,"126","house","SE110",3752,120.9
2014,"1260","house","SE224",1187,116.7
2014,"1261","house","SE224",2272,127.6
2014,"1262","house","SE224",3165,135.1
2014,"1263","house","SE224",2150,125.7
2014,"1264","house","SE224",1671,119.8
2014,"1265","house","SE224",1237,113.2
2014,"1266","house","SE224",1119,116.9
2014,"1267","house","SE224",1226,119.5
2014,"127","house","SE110",2920,123.1
2014,"1270","house","SE224",1305,116.4
2014,"1272","house","SE224",1000,112.9
2014,"1273","house","SE224",696,122
2014,"1275","house","SE224",879,117.9
2014,"1276","house","SE224",953,119
2014,"1277","house","SE224",1360,120.5
2014,"1278","house","SE224",2707,123.5
2014,"128","house","SE110",2966,128
2014,"1280","house","SE224",3110,126.7
2014,"1281","house","SE224",2746,126
2014,"1282","house","SE224",2254,121.7
2014,"1283","house","SE224",2716,125.5
2014,"1284","house","SE224",2614,125.9
2014,"1285","house","SE224",1663,121.3
2014,"1286","house","SE224",2166,124
2014,"1287","house","SE224",1904,125.1
2014,"1290","house","SE224",1377,120.8
2014,"1291","house","SE224",1797,117.3
2014,"1292","house","SE224",2082,125.4
2014,"1293","house","SE224",993,121.2
2014,"1315","house","SE231",610,115.3
2014,"136","house","SE110",3139,114.8
2014,"138","house","SE110",3878,119.4
2014,"1380","house","SE231",2116,126
2014,"1381","house","SE231",1457,118
2014,"1382","house","SE231",1601,122.6
2014,"1383","house","SE231",2204,123.3
2014,"1384","house","SE231",3033,127.9
2014,"139","house","SE110",2928,120.3
2014,"140","house","SE110",2480,118.6
2014,"1401","house","SE232",3057,117.4
2014,"1402","house","SE232",3404,127.1
2014,"1407","house","SE232",3414,123
2014,"1415","house","SE232",2654,116.4
2014,"1419","house","SE232",2444,109.2
2014,"1421","house","SE232",2056,108.6
2014,"1427","house","SE232",3108,107.9
2014,"1430","house","SE232",1085,108
2014,"1435","house","SE232",2292,107.9
2014,"1438","house","SE232",946,111.4
2014,"1439","house","SE232",680,107.8
2014,"1440","house","SE232",2301,116.5
2014,"1441","house","SE232",2536,119.5
2014,"1442","house","SE232",1420,117.2
2014,"1443","house","SE232",1914,121
2014,"1444","house","SE232",885,120.1
2014,"1445","house","SE232",777,115.2
2014,"1446","house","SE232",893,117.5
2014,"1447","house","SE232",485,111.6
2014,"1452","house","SE232",646,118
2014,"1460","house","SE232",693,111.5
2014,"1461","house","SE232",844,112
2014,"1462","house","SE232",1320,108.3
2014,"1463","house","SE232",1200,114.5
2014,"1465","house","SE232",967,115.2
2014,"1466","house","SE232",946,117.4
2014,"1470","house","SE232",611,121.2
2014,"1471","house","SE232",899,119.8
2014,"1472","house","SE232",854,120.2
2014,"1473","house","SE232",618,117.6
2014,"1480","house","SE232",3745,126
2014,"1481","house","SE232",3365,119.2
2014,"1482","house","SE232",3006,114.5
2014,"1484","house","SE232",1974,113.3
2014,"1485","house","SE232",1967,116.6
2014,"1486","house","SE232",2685,110.8
2014,"1487","house","SE232",1278,118.4
2014,"1488","house","SE232",1796,122.9
2014,"1489","house","SE232",2233,119.5
2014,"1490","house","SE232",1775,121.7
2014,"1491","house","SE232",1027,122.2
2014,"1492","house","SE232",810,119.7
2014,"1493","house","SE232",1144,118.8
2014,"1494","house","SE232",1590,124.1
2014,"1495","house","SE232",1166,123.2
2014,"1496","house","SE232",1644,124.1
2014,"1497","house","SE232",1165,123.1
2014,"1498","house","SE232",913,118.9
2014,"1499","house","SE232",907,123.9
2014,"160","house","SE110",4334,137.8
2014,"162","house","SE110",5612,155.4
2014,"163","house","SE110",4635,130
2014,"1715","house","SE311",1277,119.3
2014,"1730","house","SE311",761,110.9
2014,"1737","house","SE311",707,110.7
2014,"1760","house","SE311",508,111.5
2014,"1761","house","SE311",2126,124.3
2014,"1762","house","SE311",381,113.4
2014,"1763","house","SE311",814,119.3
2014,"1764","house","SE311",824,115.3
2014,"1765","house","SE311",1331,110.8
2014,"1766","house","SE311",997,115.3
2014,"1780","house","SE311",1787,125.4
2014,"1781","house","SE311",966,117.7
2014,"1782","house","SE311",485,112.2
2014,"1783","house","SE311",591,111.8
2014,"1784","house","SE311",1116,115.5
2014,"1785","house","SE311",848,120.6
2014,"180","house","SE110",5293,119
2014,"181","house","SE110",2594,116.4
2014,"1814","house","SE124",1180,116.2
2014,"182","house","SE110",4982,131.2
2014,"183","house","SE110",4909,133.1
2014,"184","house","SE110",5917,141.3
2014,"186","house","SE110",5699,147.6
2014,"1860","house","SE124",508,113.8
2014,"1861","house","SE124",888,117.2
2014,"1862","house","SE124",528,111.8
2014,"1863","house","SE124",371,108.7
2014,"1864","house","SE124",529,109.9
2014,"187","house","SE110",4742,126.8
2014,"188","house","SE110",2182,107.6
2014,"1880","house","SE124",2249,120.7
2014,"1881","house","SE124",1618,118.1
2014,"1882","house","SE124",829,115.7
2014,"1883","house","SE124",892,117.2
2014,"1884","house","SE124",991,116
2014,"1885","house","SE124",811,117.9
2014,"1904","house","SE125",495,113.2
2014,"1907","house","SE125",946,117.6
2014,"191","house","SE110",3348,124.8
2014,"192","house","SE110",2611,111.2
2014,"1960","house","SE125",1061,117
2014,"1961","house","SE125",1358,116.7
2014,"1962","house","SE125",558,117.9
2014,"1980","house","SE125",2239,126
2014,"1981","house","SE125",1296,117.9
2014,"1982","house","SE125",712,117
2014,"1983","house","SE125",1164,120.7
2014,"1984","house","SE125",1056,116.6
2014,"2021","house","SE312",504,111.1
2014,"2023","house","SE312",996,109.2
2014,"2026","house","SE312",785,112.1
2014,"2029","house","SE312",1431,111.4
2014,"2031","house","SE312",1072,112.3
2014,"2034","house","SE312",964,109.6
2014,"2039","house","SE312",838,104.5
2014,"2061","house","SE312",814,111.3
2014,"2062","house","SE312",1191,109.1
2014,"2080","house","SE312",1826,120.2
2014,"2081","house","SE312",1665,116.5
2014,"2082","house","SE312",1078,116.4
2014,"2083","house","SE312",766,115.2
2014,"2084","house","SE312",867,116.2
2014,"2085","house","SE312",963,112.5
2014,"2101","house","SE313",680,109.4
2014,"2104","house","SE313",630,110
2014,"2121","house","SE313",581,119.3
2014,"2132","house","SE313",522,117.2
2014,"2161","house","SE313",835,114.4
2014,"2180","house","SE313",1951,112.1
2014,"2181","house","SE313",1035,114.2
2014,"2182","house","SE313",798,113.7
2014,"2183","house","SE313",744,114.6
2014,"2184","house","SE313",1210,116.3
2014,"2260","house","SE321",341,115.6
2014,"2262","house","SE321",932,114.5
2014,"2280","house","SE321",748,121.4
2014,"2281","house","SE321",1362,119.4
