Municipality.code,year,type.of.building,variable,value
0484,1990,all,price,75077.9340230419
0484,1991,all,price,80595.4724775068
0484,1992,all,price,74289.7142752207
0484,1993,all,price,65717.8241496401
0484,1994,all,price,67589.8461331091
0484,1995,all,price,67491.3186371669
0484,1996,all,price,68181.0109769325
0484,1997,all,price,71530.9450479883
0484,1998,all,price,77442.5933983353
0484,1999,all,price,83354.2417486824
0484,2000,all,price,91039.3845865563
0484,2001,all,price,97936.307676609
0484,2002,all,price,106409.670306247
0484,2003,all,price,114883.032935886
0484,2004,all,price,124440.197757229
0484,2005,all,price,135573.802162101
0484,2006,all,price,147988.263662675
0484,2007,all,price,160501.252703134
0484,2008,all,price,166609.956001423
0484,2009,all,price,171634.857064063
0484,2010,all,price,181093.494433407
0484,2011,all,price,181684.65927723
0484,2012,all,price,180502.329589584
0484,2013,all,price,186906.615331755
0484,2014,all,price,200404.879067977
0484,2015,all,price,222672.087833778
0484,2016,all,price,241983.472424405
0484,2017,all,price,262378.659250679
0484,2018,all,price,265531.538373794
0484,2019,all,price,274497.538351313
0484,2020,all,price,290261.933966887
0484,2021,all,price,341102.10978866
0484,2022,all,price,355782.703168586
0484,2023,all,price,318539.318578977
0484,2024,all,price,315287.91195992
0486,1986,all,price,
0486,1987,all,price,
0486,1988,all,price,
0486,1989,all,price,
0486,1990,all,price,
0486,1991,all,price,
0486,1992,all,price,
0486,1993,all,price,
0486,1994,all,price,
0486,1995,all,price,
0486,1996,all,price,
0486,1997,all,price,
0486,1998,all,price,
0486,1999,all,price,
0486,2000,all,price,
0486,2001,all,price,
0486,2002,all,price,
0486,2003,all,price,
0486,2004,all,price,
0486,2005,all,price,
0486,2006,all,price,
0486,2007,all,price,
0486,2008,all,price,
0486,2009,all,price,
0486,2010,all,price,
0486,2011,all,price,
0486,2012,all,price,
0486,2013,all,price,
0486,2014,all,price,
0486,2015,all,price,
0486,2016,all,price,
0486,2017,all,price,
0486,2018,all,price,
0486,2019,all,price,
0486,2020,all,price,
0486,2021,all,price,
0486,2022,all,price,
0486,2023,all,price,
0486,2024,all,price,
0488,1986,all,price,53436.129222404
0488,1987,all,price,60145.5983562066
0488,1988,all,price,69131.4945270915
0488,1989,all,price,81711.7491663304
0488,1990,all,price,91296.7050641289
0488,1991,all,price,98006.1741979315
0488,1992,all,price,90338.2095117543
0488,1993,all,price,79914.5699321534
0488,1994,all,price,82190.9969692357
0488,1995,all,price,82071.1849917913
0488,1996,all,price,82909.8686735937
0488,1997,all,price,86983.474944853
0488,1998,all,price,94172.191881561
0488,1999,all,price,101360.908818269
0488,2000,all,price,110706.240814615
0488,2001,all,price,119093.077258586
0488,2002,all,price,129396.904860743
0488,2003,all,price,139700.732462899
0488,2004,all,price,151322.491496327
0488,2005,all,price,164861.241741377
0488,2006,all,price,179957.547265715
0488,2007,all,price,195173.664820933
0488,2008,all,price,202602.005659093
0488,2009,all,price,208712.415012546
0488,2010,all,price,220214.362121966
0488,2011,all,price,220933.233826324
0488,2012,all,price,219495.490417608
0488,2013,all,price,227283.267134666
0488,2014,all,price,243697.504143711
0488,2015,all,price,270775.004580374
0488,2016,all,price,294258.146548683
0488,2017,all,price,319059.2200017
0488,2018,all,price,322893.202371507
0488,2019,all,price,333796.089700577
0488,2020,all,price,352966.00154961
0488,2021,all,price,414788.967215985
0488,2022,all,price,432640.947580311
0488,2023,all,price,387352.030900425
0488,2024,all,price,383398.236553174
0509,1986,all,price,29421.1735589976
0509,1987,all,price,33115.3119396567
0509,1988,all,price,38062.8187047218
0509,1989,all,price,44989.3281758129
0509,1990,all,price,50266.6687154087
0509,1991,all,price,53960.8070960678
0509,1992,all,price,49738.9346820439
0509,1993,all,price,43999.8268227999
0509,1994,all,price,45253.1952072059
0509,1995,all,price,45187.2284346471
0509,1996,all,price,45648.9957542954
0509,1997,all,price,47891.8654917143
0509,1998,all,price,51849.8709037664
0509,1999,all,price,55807.8763158185
0509,2000,all,price,60953.2833397177
0509,2001,all,price,65570.9563302522
0509,2002,all,price,71244.0974169374
0509,2003,all,price,76917.2385036225
0509,2004,all,price,83316.0139119277
0509,2005,all,price,90770.2574458048
0509,2006,all,price,99082.0687875772
0509,2007,all,price,107459.84693133
0509,2008,all,price,111549.785859078
0509,2009,all,price,114914.090435786
0509,2010,all,price,121246.899100953
0509,2011,all,price,121642.699648042
0509,2012,all,price,120851.098553864
0509,2013,all,price,125138.937769867
0509,2014,all,price,134176.383462681
0509,2015,all,price,149084.870501014
0509,2016,all,price,162014.354833321
0509,2017,all,price,175669.473516669
0509,2018,all,price,177780.409738392
0509,2019,all,price,183783.384599607
0509,2020,all,price,194338.06570822
0509,2021,all,price,228376.912257752
0509,2022,all,price,238205.959015323
0509,2023,all,price,213270.524931164
0509,2024,all,price,211093.621936882
0512,1986,all,price,25290.8132825778
0512,1987,all,price,28466.3414047958
0512,1988,all,price,32719.2808587111
0512,1989,all,price,38673.3960941926
0512,1990,all,price,43209.8648366053
0512,1991,all,price,46385.3929588234
0512,1992,all,price,42756.2179800676
0512,1993,all,price,37822.8082034095
0512,1994,all,price,38900.2195351069
0512,1995,all,price,38843.5136622329
0512,1996,all,price,39240.4546964782
0512,1997,all,price,41168.4539189586
0512,1998,all,price,44570.8054820909
0512,1999,all,price,47973.1570452232
0512,2000,all,price,52396.2140671788
0512,2001,all,price,56365.6242325967
0512,2002,all,price,61242.3281363809
0512,2003,all,price,66119.032040165
0512,2004,all,price,71619.500393818
0512,2005,all,price,78027.262511128
0512,2006,all,price,85172.2007734731
0512,2007,all,price,92373.844933983
0512,2008,all,price,95889.6082175724
0512,2009,all,price,98781.6070260022
0512,2010,all,price,104225.369532072
0512,2011,all,price,104565.604693443
0512,2012,all,price,103885.134370701
0512,2013,all,price,107571.015247621
0512,2014,all,price,115339.717985126
0512,2015,all,price,128155.242194455
0512,2016,all,price,139269.590622218
0512,2017,all,price,151007.703525141
0512,2018,all,price,152822.291027164
0512,2019,all,price,157982.524219446
0512,2020,all,price,167055.461729562
0512,2021,all,price,196315.685177557
0512,2022,all,price,204764.858212514
0512,2023,all,price,183330.043374897
0512,2024,all,price,181458.75
0513,1986,all,price,31019.3348453785
0513,1987,all,price,34914.1392169664
0513,1988,all,price,40130.3950773107
0513,1989,all,price,47433.1532817928
0513,1990,all,price,52997.159522487
0513,1991,all,price,56891.9638940749
0513,1992,all,price,52440.7589201312
0513,1993,all,price,46389.902109724
0513,1994,all,price,47711.3535984805
0513,1995,all,price,47641.8035037989
0513,1996,all,price,48128.6540735119
0513,1997,all,price,50493.3567343372
0513,1998,all,price,54666.3614226127
0513,1999,all,price,58839.3661108882
0513,2000,all,price,64264.2721932386
0513,2001,all,price,69132.7776732331
0513,2002,all,price,75114.0843889587
0513,2003,all,price,81095.3911046843
0513,2004,all,price,87841.7486757912
0513,2005,all,price,95700.9075136485
0513,2006,all,price,104464.217334212
0513,2007,all,price,113297.077280476
0513,2008,all,price,117609.182127095
0513,2009,all,price,121156.236087313
0513,2010,all,price,127833.043594758
0513,2011,all,price,128250.34406979
0513,2012,all,price,127415.743119727
0513,2013,all,price,131936.498219371
0513,2014,all,price,141464.858926335
0513,2015,all,price,157183.17657103
0513,2016,all,price,170814.991871588
0513,2017,all,price,185211.858058546
0513,2018,all,price,187437.460561028
0513,2019,all,price,193766.517657103
0513,2020,all,price,204894.530169511
0513,2021,all,price,240782.370494884
0513,2022,all,price,251145.332120891
0513,2023,all,price,224855.402597163
0513,2024,all,price,222560.25
0560,1986,all,price,24295.1555150434
0560,1987,all,price,27345.6683123059
0560,1988,all,price,31431.1765272638
0560,1989,all,price,37150.8880282048
0560,1990,all,price,41508.7634493948
0560,1991,all,price,44559.2762466573
0560,1992,all,price,41072.9759242824
0560,1993,all,price,36333.7863852132
0560,1994,all,price,37368.7818029086
0560,1995,all,price,37314.3083470851
0560,1996,all,price,37695.6224649642
0560,1997,all,price,39547.7195256512
0560,1998,all,price,42816.1260976175
0560,1999,all,price,46084.5326695837
0560,2000,all,price,50333.4612034219
0560,2001,all,price,54146.6022121476
0560,2002,all,price,58831.3182953933
0560,2003,all,price,63516.0343786389
0560,2004,all,price,68799.9583301724
0560,2005,all,price,74955.457380521
0560,2006,all,price,81819.111162214
0560,2007,all,price,88737.2384240258
0560,2008,all,price,92114.5918833439
0560,2009,all,price,94892.7374500792
0560,2010,all,price,100122.187970084
0560,2011,all,price,100449.02863214
0560,2012,all,price,99795.3473080286
0560,2013,all,price,103336.121110522
0560,2014,all,price,110798.982784798
0560,2015,all,price,123109.9808612
0560,2016,all,price,133786.775651619
0560,2017,all,price,145062.778334621
0560,2018,all,price,146805.928507956
0560,2019,all,price,151763.011797434
0560,2020,all,price,160478.762664109
0560,2021,all,price,188587.059187878
0560,2022,all,price,196703.60216197
0560,2023,all,price,176112.640768301
0560,2024,all,price,174315.017139142
0561,1986,all,price,29299.1622839691
0561,1987,all,price,32977.9808632936
0561,1988,all,price,37904.9700372637
0561,1989,all,price,44802.7548808219
0561,1990,all,price,50058.2099899569
0561,1991,all,price,53737.0285692814
0561,1992,all,price,49532.6644995529
0561,1993,all,price,43817.3570460279
0561,1994,all,price,45065.5276406735
0561,1995,all,price,44999.834436061
0561,1996,all,price,45459.6867804509
0561,1997,all,price,47693.2552098906
0561,1998,all,price,51634.8465490667
0561,1999,all,price,55576.4378882428
0561,2000,all,price,60700.5066174521
0561,2001,all,price,65299.0298562573
0561,2002,all,price,70948.6441051698
0561,2003,all,price,76598.2583540823
0561,2004,all,price,82970.4976779372
0561,2005,all,price,90393.8280411986
0561,2006,all,price,98671.1698300291
0561,2007,all,price,107014.204852771
0561,2008,all,price,111087.182571873
0561,2009,all,price,114437.535186734
0561,2010,all,price,120744.081335275
0561,2011,all,price,121138.240475053
0561,2012,all,price,120349.922195498
0561,2013,all,price,124619.979499138
0561,2014,all,price,133619.94639221
0561,2015,all,price,148466.607089434
0561,2016,all,price,161342.472117069
0561,2017,all,price,174940.962248946
0561,2018,all,price,177043.14429846
0561,2019,all,price,183021.224482538
0561,2020,all,price,193532.134730107
0561,2021,all,price,227429.820252881
0561,2022,all,price,237218.105396209
0561,2023,all,price,212386.079971119
0561,2024,all,price,210218.204716993
0562,1986,all,price,19045.7898365371
0562,1987,all,price,21437.1894550476
0562,1988,all,price,24639.9568046681
0562,1989,all,price,29123.8310941368
0562,1990,all,price,32540.1162607167
0562,1991,all,price,34931.5158792272
0562,1992,all,price,32198.4877573908
0562,1993,all,price,28483.2776242127
0562,1994,all,price,29294.6453553226
0562,1995,all,price,29251.9417805033
0562,1996,all,price,29550.8667471014
0562,1997,all,price,31002.7879481355
0562,1998,all,price,33565.0018278319
0562,1999,all,price,36127.2157075283
0562,2000,all,price,39458.0937435153
0562,2001,all,price,42447.3432761763
0562,2002,all,price,46119.8498345351
0562,2003,all,price,49792.3563928938
0562,2004,all,price,53934.6021599907
0562,2005,all,price,58760.1049718312
0562,2006,all,price,64140.7541039569
0562,2007,all,price,69564.1068299479
0562,2008,all,price,72211.7278402372
0562,2009,all,price,74389.6096227425
0562,2010,all,price,78489.1518340659
0562,2011,all,price,78745.3732258447
0562,2012,all,price,78232.9304422871
0562,2013,all,price,81008.6621579887
0562,2014,all,price,86859.0505178985
0562,2015,all,price,96510.0561225336
0562,2016,all,price,104879.95478732
0562,2017,all,price,113719.592679891
0562,2018,all,price,115086.106750332
0562,2019,all,price,118972.131125651
0562,2020,all,price,125804.701477856
0562,2021,all,price,147839.740847054
0562,2022,all,price,154202.571971476
0562,2023,all,price,138060.624537007
0562,2024,all,price,136651.406891746
0563,1986,all,price,21731.8169073909
0563,1987,all,price,24460.4755300004
0563,1988,all,price,28114.9290463045
0563,1989,all,price,33231.1639691303
0563,1990,all,price,37129.2477126108
0563,1991,all,price,39857.9063352203
0563,1992,all,price,36739.439353475
0563,1993,all,price,32500.2732658695
0563,1994,all,price,33426.0681595641
0563,1995,all,price,33377.3421010897
0563,1996,all,price,33718.4244452148
0563,1997,all,price,35375.1100421702
0563,1998,all,price,38298.6728552135
0563,1999,all,price,41222.2356682568
0563,2000,all,price,45022.8673165204
0563,2001,all,price,48433.6906056482
0563,2002,all,price,52624.1306347793
0563,2003,all,price,56814.5706639105
0563,2004,all,price,61540.9972058686
0563,2005,all,price,67047.040509562
0563,2006,all,price,73186.5223995675
0563,2007,all,price,79374.7303697791
0563,2008,all,price,82395.7452780393
0563,2009,all,price,84880.7736517407
0563,2010,all,price,89558.4741569563
0563,2011,all,price,89850.830442607
0563,2012,all,price,89266.1178713056
0563,2013,all,price,92433.3109332571
0563,2014,all,price,99108.7793578214
0563,2015,all,price,110120.865943476
0563,2016,all,price,119671.17112261
0563,2017,all,price,129757.462836302
0563,2018,all,price,131316.69633804
0563,2019,all,price,135750.766594348
0563,2020,all,price,143546.93410304
0563,2021,all,price,168689.574299559
0563,2022,all,price,175949.755273693
0563,2023,all,price,157531.309560213
0563,2024,all,price,155923.35
0580,1986,all,price,71680.8890915206
0580,1987,all,price,80681.1800901702
0580,1988,all,price,92735.1412618762
0580,1989,all,price,109610.686902265
0580,1990,all,price,122468.245461524
