"nuts","year","type.of.building","value","level","measure"
"1060","2014","flat",145205,"laucode","totalm2"
"1060","2015","flat",145798,"laucode","totalm2"
"1060","2016","flat",145994,"laucode","totalm2"
"1060","2017","flat",146192,"laucode","totalm2"
"1060","2018","flat",148002,"laucode","totalm2"
"1060","2013","other",14954,"laucode","totalm2"
"1060","2014","other",10480,"laucode","totalm2"
"1060","2015","other",10746,"laucode","totalm2"
"1060","2016","other",12648,"laucode","totalm2"
"1060","2017","other",12648,"laucode","totalm2"
"1060","2018","other",12648,"laucode","totalm2"
"1080","2013","house",1819412,"laucode","totalm2"
"1080","2014","house",1824568,"laucode","totalm2"
"1080","2015","house",1832982,"laucode","totalm2"
"1080","2016","house",1847806,"laucode","totalm2"
"1080","2017","house",1863268,"laucode","totalm2"
"1080","2018","house",1873424,"laucode","totalm2"
"1080","2013","flat",919323,"laucode","totalm2"
"1080","2014","flat",929105,"laucode","totalm2"
"1080","2015","flat",932944,"laucode","totalm2"
"1080","2016","flat",934062,"laucode","totalm2"
"1080","2017","flat",941280,"laucode","totalm2"
"1080","2018","flat",954222,"laucode","totalm2"
"1080","2013","other",37460,"laucode","totalm2"
"1080","2014","other",33956,"laucode","totalm2"
"1080","2015","other",34980,"laucode","totalm2"
"1080","2016","other",35668,"laucode","totalm2"
"1080","2017","other",36454,"laucode","totalm2"
"1080","2018","other",37279,"laucode","totalm2"
"1081","2013","house",1003882,"laucode","totalm2"
"1081","2014","house",1001785,"laucode","totalm2"
"1081","2015","house",1004622,"laucode","totalm2"
"1081","2016","house",1007059,"laucode","totalm2"
"1081","2017","house",1006534,"laucode","totalm2"
"1081","2018","house",1009080,"laucode","totalm2"
"1081","2013","flat",290376,"laucode","totalm2"
"1081","2014","flat",291502,"laucode","totalm2"
"1081","2015","flat",292696,"laucode","totalm2"
"1081","2016","flat",293524,"laucode","totalm2"
"1081","2017","flat",295959,"laucode","totalm2"
"1081","2018","flat",297833,"laucode","totalm2"
"1081","2013","other",13023,"laucode","totalm2"
"1081","2014","other",13103,"laucode","totalm2"
"1081","2015","other",12806,"laucode","totalm2"
"1081","2016","other",13354,"laucode","totalm2"
"1081","2017","other",13406,"laucode","totalm2"
"1081","2018","other",13104,"laucode","totalm2"
"1082","2013","house",1022512,"laucode","totalm2"
"1082","2014","house",1022626,"laucode","totalm2"
"1082","2015","house",1029799,"laucode","totalm2"
"1082","2016","house",1036329,"laucode","totalm2"
"1082","2017","house",1038155,"laucode","totalm2"
"1082","2018","house",1037772,"laucode","totalm2"
"1082","2013","flat",411748,"laucode","totalm2"
"1082","2014","flat",414691,"laucode","totalm2"
"1082","2015","flat",412142,"laucode","totalm2"
"1082","2016","flat",411842,"laucode","totalm2"
"1082","2017","flat",417187,"laucode","totalm2"
"1082","2018","flat",418968,"laucode","totalm2"
"1082","2013","other",23424,"laucode","totalm2"
"1082","2014","other",24038,"laucode","totalm2"
"1082","2015","other",21718,"laucode","totalm2"
"1082","2016","other",22840,"laucode","totalm2"
"1082","2017","other",22674,"laucode","totalm2"
"1082","2018","other",22890,"laucode","totalm2"
"1083","2013","house",636558,"laucode","totalm2"
"1083","2014","house",638216,"laucode","totalm2"
"1083","2015","house",641584,"laucode","totalm2"
"1083","2016","house",642572,"laucode","totalm2"
"1083","2017","house",647862,"laucode","totalm2"
"1083","2018","house",651090,"laucode","totalm2"
"1083","2013","flat",144986,"laucode","totalm2"
"1083","2014","flat",146560,"laucode","totalm2"
"1083","2015","flat",149342,"laucode","totalm2"
"1083","2016","flat",153280,"laucode","totalm2"
"1083","2017","flat",153584,"laucode","totalm2"
"1083","2018","flat",155234,"laucode","totalm2"
"1083","2013","other",11004,"laucode","totalm2"
"1083","2014","other",11034,"laucode","totalm2"
"1083","2015","other",11623,"laucode","totalm2"
"1083","2016","other",11618,"laucode","totalm2"
"1083","2017","other",11824,"laucode","totalm2"
"1083","2018","other",11920,"laucode","totalm2"
"1214","2013","house",528254,"laucode","totalm2"
"1214","2014","house",526623,"laucode","totalm2"
"1214","2015","house",528428,"laucode","totalm2"
"1214","2016","house",531988,"laucode","totalm2"
"1214","2017","house",533648,"laucode","totalm2"
"1214","2018","house",538704,"laucode","totalm2"
"1214","2013","flat",70762,"laucode","totalm2"
"1214","2014","flat",70706,"laucode","totalm2"
"1214","2015","flat",72196,"laucode","totalm2"
"1214","2016","flat",72156,"laucode","totalm2"
"1214","2017","flat",73566,"laucode","totalm2"
"1214","2018","flat",75774,"laucode","totalm2"
"1214","2013","other",7266,"laucode","totalm2"
"1214","2014","other",6738,"laucode","totalm2"
"1214","2015","other",6426,"laucode","totalm2"
"1214","2016","other",6448,"laucode","totalm2"
"1214","2017","other",6503,"laucode","totalm2"
"1214","2018","other",6388,"laucode","totalm2"
"1230","2013","house",825375,"laucode","totalm2"
"1230","2014","house",827959,"laucode","totalm2"
"1230","2015","house",831911,"laucode","totalm2"
"1230","2016","house",843724,"laucode","totalm2"
"1230","2017","house",862488,"laucode","totalm2"
"1230","2018","house",872974,"laucode","totalm2"
"1230","2013","flat",194026,"laucode","totalm2"
"1230","2014","flat",196967,"laucode","totalm2"
"1230","2015","flat",200998,"laucode","totalm2"
"1230","2016","flat",200958,"laucode","totalm2"
"1230","2017","flat",201180,"laucode","totalm2"
"1230","2018","flat",201295,"laucode","totalm2"
"1230","2013","other",13048,"laucode","totalm2"
"1230","2014","other",11317,"laucode","totalm2"
"1230","2015","other",11317,"laucode","totalm2"
"1230","2016","other",11142,"laucode","totalm2"
"1230","2017","other",11142,"laucode","totalm2"
"1230","2018","other",11142,"laucode","totalm2"
"1231","2013","house",392206,"laucode","totalm2"
"1231","2014","house",390865,"laucode","totalm2"
"1231","2015","house",392416,"laucode","totalm2"
"1231","2016","house",396607,"laucode","totalm2"
"1231","2017","house",398894,"laucode","totalm2"
"1231","2018","house",397500,"laucode","totalm2"
"1231","2013","flat",273621,"laucode","totalm2"
"1231","2014","flat",273621,"laucode","totalm2"
"1231","2015","flat",274124,"laucode","totalm2"
"1231","2016","flat",274557,"laucode","totalm2"
"1231","2017","flat",277252,"laucode","totalm2"
"1231","2018","flat",284058,"laucode","totalm2"
"1231","2013","other",7336,"laucode","totalm2"
"1231","2014","other",7336,"laucode","totalm2"
"1231","2015","other",7336,"laucode","totalm2"
"1231","2016","other",7336,"laucode","totalm2"
"1231","2017","other",7336,"laucode","totalm2"
"1231","2018","other",7336,"laucode","totalm2"
"1233","2013","house",1546566,"laucode","totalm2"
"1233","2014","house",1547790,"laucode","totalm2"
"1233","2015","house",1555604,"laucode","totalm2"
"1233","2016","house",1565872,"laucode","totalm2"
"1233","2017","house",1580982,"laucode","totalm2"
"1233","2018","house",1585730,"laucode","totalm2"
"1233","2013","flat",164600,"laucode","totalm2"
"1233","2014","flat",167650,"laucode","totalm2"
"1233","2015","flat",171742,"laucode","totalm2"
"1233","2016","flat",173066,"laucode","totalm2"
"1233","2017","flat",178198,"laucode","totalm2"
"1233","2018","flat",181610,"laucode","totalm2"
"1233","2013","other",9170,"laucode","totalm2"
"1233","2014","other",9472,"laucode","totalm2"
"1233","2015","other",9482,"laucode","totalm2"
"1233","2016","other",9482,"laucode","totalm2"
"1233","2017","other",11817,"laucode","totalm2"
"1233","2018","other",11832,"laucode","totalm2"
"1256","2013","house",541466,"laucode","totalm2"
"1256","2014","house",543653,"laucode","totalm2"
"1256","2015","house",543584,"laucode","totalm2"
"1256","2016","house",544294,"laucode","totalm2"
"1256","2017","house",547438,"laucode","totalm2"
"1256","2018","house",547830,"laucode","totalm2"
"1256","2013","flat",109268,"laucode","totalm2"
"1256","2014","flat",109415,"laucode","totalm2"
"1256","2015","flat",109884,"laucode","totalm2"
"1256","2016","flat",109930,"laucode","totalm2"
"1256","2017","flat",111020,"laucode","totalm2"
"1256","2018","flat",111353,"laucode","totalm2"
"1256","2013","other",6801,"laucode","totalm2"
"1256","2014","other",6801,"laucode","totalm2"
"1256","2015","other",7652,"laucode","totalm2"
"1256","2016","other",7527,"laucode","totalm2"
"1256","2017","other",8228,"laucode","totalm2"
"1256","2018","other",8896,"laucode","totalm2"
"1257","2013","house",381528,"laucode","totalm2"
"1257","2014","house",384004,"laucode","totalm2"
"1257","2015","house",385174,"laucode","totalm2"
"1257","2016","house",389492,"laucode","totalm2"
"1257","2017","house",389449,"laucode","totalm2"
"1257","2018","house",391918,"laucode","totalm2"
"1257","2013","flat",76252,"laucode","totalm2"
"1257","2014","flat",78166,"laucode","totalm2"
"1257","2015","flat",78770,"laucode","totalm2"
"1257","2016","flat",79261,"laucode","totalm2"
"1257","2017","flat",79261,"laucode","totalm2"
"1257","2018","flat",81923,"laucode","totalm2"
"1257","2013","other",7568,"laucode","totalm2"
"1257","2014","other",8504,"laucode","totalm2"
"1257","2015","other",8544,"laucode","totalm2"
"1257","2016","other",8504,"laucode","totalm2"
"1257","2017","other",9013,"laucode","totalm2"
"1257","2018","other",9024,"laucode","totalm2"
"1260","2013","house",526058,"laucode","totalm2"
"1260","2014","house",527346,"laucode","totalm2"
"1260","2015","house",529996,"laucode","totalm2"
"1260","2016","house",529510,"laucode","totalm2"
"1260","2017","house",531121,"laucode","totalm2"
"1260","2018","house",531001,"laucode","totalm2"
"1260","2013","flat",105728,"laucode","totalm2"
"1260","2014","flat",108190,"laucode","totalm2"
"1260","2015","flat",106500,"laucode","totalm2"
"1260","2016","flat",106626,"laucode","totalm2"
"1260","2017","flat",107584,"laucode","totalm2"
"1260","2018","flat",109630,"laucode","totalm2"
"1260","2013","other",3962,"laucode","totalm2"
"1260","2014","other",4112,"laucode","totalm2"
"1260","2015","other",4112,"laucode","totalm2"
"1260","2016","other",4112,"laucode","totalm2"
"1260","2017","other",4112,"laucode","totalm2"
"1260","2018","other",3997,"laucode","totalm2"
"1261","2013","house",1116863,"laucode","totalm2"
"1261","2014","house",1117916,"laucode","totalm2"
"1261","2015","house",1129522,"laucode","totalm2"
"1261","2016","house",1130439,"laucode","totalm2"
"1261","2017","house",1142424,"laucode","totalm2"
"1261","2018","house",1151792,"laucode","totalm2"
"1261","2013","flat",194452,"laucode","totalm2"
"1261","2014","flat",194488,"laucode","totalm2"
"1261","2015","flat",206238,"laucode","totalm2"
"1261","2016","flat",206440,"laucode","totalm2"
"1261","2017","flat",206732,"laucode","totalm2"
"1261","2018","flat",214034,"laucode","totalm2"
"1261","2013","other",14527,"laucode","totalm2"
"1261","2014","other",14442,"laucode","totalm2"
"1261","2015","other",14462,"laucode","totalm2"
"1261","2016","other",14356,"laucode","totalm2"
"1261","2017","other",14452,"laucode","totalm2"
"1261","2018","other",14452,"laucode","totalm2"
"1262","2013","house",820656,"laucode","totalm2"
"1262","2014","house",820652,"laucode","totalm2"
"1262","2015","house",822770,"laucode","totalm2"
"1262","2016","house",834034,"laucode","totalm2"
"1262","2017","house",833509,"laucode","totalm2"
"1262","2018","house",838068,"laucode","totalm2"
"1262","2013","flat",193800,"laucode","totalm2"
"1262","2014","flat",201882,"laucode","totalm2"
"1262","2015","flat",214562,"laucode","totalm2"
"1262","2016","flat",220940,"laucode","totalm2"
"1262","2017","flat",230510,"laucode","totalm2"
"1262","2018","flat",245068,"laucode","totalm2"
"1262","2013","other",10738,"laucode","totalm2"
"1262","2014","other",11158,"laucode","totalm2"
"1262","2015","other",11614,"laucode","totalm2"
"1262","2016","other",11614,"laucode","totalm2"
"1262","2017","other",11614,"laucode","totalm2"
"1262","2018","other",11392,"laucode","totalm2"
"1263","2013","house",722341,"laucode","totalm2"
"1263","2014","house",719778,"laucode","totalm2"
"1263","2015","house",723036,"laucode","totalm2"
"1263","2016","house",724305,"laucode","totalm2"
"1263","2017","house",727966,"laucode","totalm2"
"1263","2018","house",739608,"laucode","totalm2"
"1263","2013","flat",129245,"laucode","totalm2"
"1263","2014","flat",134316,"laucode","totalm2"
"1263","2015","flat",134316,"laucode","totalm2"
"1263","2016","flat",136008,"laucode","totalm2"
"1263","2017","flat",143224,"laucode","totalm2"
"1263","2018","flat",145460,"laucode","totalm2"
"1263","2013","other",8926,"laucode","totalm2"
"1263","2014","other",10378,"laucode","totalm2"
"1263","2015","other",10484,"laucode","totalm2"
"1263","2016","other",10484,"laucode","totalm2"
"1263","2017","other",10484,"laucode","totalm2"
"1263","2018","other",10760,"laucode","totalm2"
"1264","2013","house",597530,"laucode","totalm2"
"1264","2014","house",602356,"laucode","totalm2"
"1264","2015","house",616286,"laucode","totalm2"
"1264","2016","house",622736,"laucode","totalm2"
"1264","2017","house",626186,"laucode","totalm2"
"1264","2018","house",628316,"laucode","totalm2"
"1264","2013","flat",79748,"laucode","totalm2"
"1264","2014","flat",82142,"laucode","totalm2"
"1264","2015","flat",85067,"laucode","totalm2"
"1264","2016","flat",85558,"laucode","totalm2"
"1264","2017","flat",85800,"laucode","totalm2"
"1264","2018","flat",85926,"laucode","totalm2"
"1264","2013","other",10346,"laucode","totalm2"
"1264","2014","other",9188,"laucode","totalm2"
"1264","2015","other",5125,"laucode","totalm2"
"1264","2016","other",5218,"laucode","totalm2"
"1264","2017","other",5218,"laucode","totalm2"
"1264","2018","other",5509,"laucode","totalm2"
"1265","2013","house",775986,"laucode","totalm2"
"1265","2014","house",777018,"laucode","totalm2"
"1265","2015","house",781244,"laucode","totalm2"
"1265","2016","house",785328,"laucode","totalm2"
"1265","2017","house",788261,"laucode","totalm2"
"1265","2018","house",790134,"laucode","totalm2"
"1265","2013","flat",81056,"laucode","totalm2"
"1265","2014","flat",81056,"laucode","totalm2"
"1265","2015","flat",81413,"laucode","totalm2"
"1265","2016","flat",83430,"laucode","totalm2"
"1265","2017","flat",86640,"laucode","totalm2"
"1265","2018","flat",86676,"laucode","totalm2"
"1265","2013","other",11799,"laucode","totalm2"
"1265","2014","other",13264,"laucode","totalm2"
"1265","2015","other",12209,"laucode","totalm2"
"1265","2016","other",12209,"laucode","totalm2"
"1265","2017","other",12209,"laucode","totalm2"
"1265","2018","other",12816,"laucode","totalm2"
"1266","2013","house",599526,"laucode","totalm2"
"1266","2014","house",604332,"laucode","totalm2"
"1266","2015","house",606769,"laucode","totalm2"
"1266","2016","house",609619,"laucode","totalm2"
"1266","2017","house",613273,"laucode","totalm2"
"1266","2018","house",614954,"laucode","totalm2"
"1266","2013","flat",94723,"laucode","totalm2"
"1266","2014","flat",94880,"laucode","totalm2"
"1266","2015","flat",94910,"laucode","totalm2"
"1266","2016","flat",94882,"laucode","totalm2"
"1266","2017","flat",94882,"laucode","totalm2"
"1266","2018","flat",94882,"laucode","totalm2"
"1266","2013","other",13568,"laucode","totalm2"
"1266","2014","other",13844,"laucode","totalm2"
"1266","2015","other",14096,"laucode","totalm2"
"1266","2016","other",13885,"laucode","totalm2"
"1266","2017","other",14338,"laucode","totalm2"
"1266","2018","other",14469,"laucode","totalm2"
"1267","2013","house",634432,"laucode","totalm2"
"1267","2014","house",635972,"laucode","totalm2"
"1267","2015","house",639512,"laucode","totalm2"
"1267","2016","house",643824,"laucode","totalm2"
"1267","2017","house",652104,"laucode","totalm2"
"1267","2018","house",658440,"laucode","totalm2"
"1267","2013","flat",93021,"laucode","totalm2"
"1267","2014","flat",93106,"laucode","totalm2"
