"lau_name","municipality","year","indicator","value","NUTS 3 CODE 2021","NUTS 3 CODE 2016","laucode","type"
"tapa vald","Saksi rural municipality*",2004,"dwelling",606,"EE009","EE006",792,"all"
"tapa vald","Saksi rural municipality*",2005,"dwelling",609,"EE009","EE006",792,"all"
"tapa vald","Tamsalu city*",2003,"dwelling",1312,"EE009","EE006",792,"all"
"tapa vald","Tamsalu city*",2004,"dwelling",1312,"EE009","EE006",792,"all"
"tapa vald","Tamsalu city*",2005,"dwelling",1324,"EE009","EE006",792,"all"
"tapa vald","Tamsalu rural municipality*",2003,"dwelling",1068,"EE009","EE006",792,"all"
"tapa vald","Tamsalu rural municipality*",2004,"dwelling",1087,"EE009","EE006",792,"all"
"tapa vald","Tamsalu rural municipality*",2005,"dwelling",1100,"EE009","EE006",792,"all"
"tapa vald","Tapa city*",2003,"dwelling",3734,"EE009","EE006",792,"all"
"tapa vald","Tapa city*",2004,"dwelling",3711,"EE009","EE006",792,"all"
"tapa vald","Tapa city*",2005,"dwelling",3718,"EE009","EE006",792,"all"
"tapa vald","Tapa rural municipality*",2003,"dwelling",NA,"EE009","EE006",792,"all"
"tapa vald","Tapa rural municipality*",2004,"dwelling",NA,"EE009","EE006",792,"all"
"tapa vald","Tapa rural municipality*",2005,"dwelling",NA,"EE009","EE006",792,"all"
"tapa vald","Lehtse rural municipality*",2006,"dwelling",NA,"EE009","EE006",792,"all"
"tapa vald","Lehtse rural municipality*",2007,"dwelling",NA,"EE009","EE006",792,"all"
"tapa vald","Saksi rural municipality*",2006,"dwelling",NA,"EE009","EE006",792,"all"
"tapa vald","Saksi rural municipality*",2007,"dwelling",NA,"EE009","EE006",792,"all"
"tapa vald","Tamsalu city*",2006,"dwelling",NA,"EE009","EE006",792,"all"
"tapa vald","Tamsalu city*",2007,"dwelling",NA,"EE009","EE006",792,"all"
"tapa vald","Tamsalu rural municipality*",2006,"dwelling",2506,"EE009","EE006",792,"all"
"tapa vald","Tamsalu rural municipality*",2007,"dwelling",2507,"EE009","EE006",792,"all"
"tapa vald","Tapa city*",2006,"dwelling",NA,"EE009","EE006",792,"all"
"tapa vald","Tapa city*",2007,"dwelling",NA,"EE009","EE006",792,"all"
"tapa vald","Tapa rural municipality*",2006,"dwelling",5245,"EE009","EE006",792,"all"
"tapa vald","Tapa rural municipality*",2007,"dwelling",5245,"EE009","EE006",792,"all"
"tartu linn","Tartu city",2003,"dwelling",40409,"EE008","EE008",793,"all"
"tartu linn","Tartu city",2004,"dwelling",41252,"EE008","EE008",793,"all"
"tartu linn","Tartu city",2005,"dwelling",42061,"EE008","EE008",793,"all"
"tartu linn","Tähtvere rural municipality",2003,"dwelling",1061,"EE008","EE008",793,"all"
"tartu linn","Tähtvere rural municipality",2004,"dwelling",1068,"EE008","EE008",793,"all"
"tartu linn","Tähtvere rural municipality",2005,"dwelling",1074,"EE008","EE008",793,"all"
"tartu linn","Tartu city",2006,"dwelling",43363,"EE008","EE008",793,"all"
"tartu linn","Tartu city",2007,"dwelling",43975,"EE008","EE008",793,"all"
"tartu linn","Tähtvere rural municipality",2006,"dwelling",1105,"EE008","EE008",793,"all"
"tartu linn","Tähtvere rural municipality",2007,"dwelling",1112,"EE008","EE008",793,"all"
"tartu vald","Laeva rural municipality",2003,"dwelling",411,"EE008","EE008",796,"all"
"tartu vald","Laeva rural municipality",2004,"dwelling",413,"EE008","EE008",796,"all"
"tartu vald","Laeva rural municipality",2005,"dwelling",420,"EE008","EE008",796,"all"
"tartu vald","Piirissaare rural municipality",2003,"dwelling",81,"EE008","EE008",796,"all"
"tartu vald","Piirissaare rural municipality",2004,"dwelling",85,"EE008","EE008",796,"all"
"tartu vald","Piirissaare rural municipality",2005,"dwelling",85,"EE008","EE008",796,"all"
"tartu vald","Tabivere rural municipality",2003,"dwelling",866,"EE008","EE008",796,"all"
"tartu vald","Tabivere rural municipality",2004,"dwelling",876,"EE008","EE008",796,"all"
"tartu vald","Tabivere rural municipality",2005,"dwelling",878,"EE008","EE008",796,"all"
"tartu vald","Tartu rural municipality",2003,"dwelling",1832,"EE008","EE008",796,"all"
"tartu vald","Tartu rural municipality",2004,"dwelling",1890,"EE008","EE008",796,"all"
"tartu vald","Tartu rural municipality",2005,"dwelling",1946,"EE008","EE008",796,"all"
"tartu vald","Laeva rural municipality",2006,"dwelling",464,"EE008","EE008",796,"all"
"tartu vald","Laeva rural municipality",2007,"dwelling",466,"EE008","EE008",796,"all"
"tartu vald","Piirissaare rural municipality",2006,"dwelling",89,"EE008","EE008",796,"all"
"tartu vald","Piirissaare rural municipality",2007,"dwelling",87,"EE008","EE008",796,"all"
"tartu vald","Tabivere rural municipality",2006,"dwelling",904,"EE008","EE008",796,"all"
"tartu vald","Tabivere rural municipality",2007,"dwelling",905,"EE008","EE008",796,"all"
"tartu vald","Tartu rural municipality",2006,"dwelling",2091,"EE008","EE008",796,"all"
"tartu vald","Tartu rural municipality",2007,"dwelling",2169,"EE008","EE008",796,"all"
"toila vald","Kohtla rural municipality",2003,"dwelling",674,"EE00A","EE007",803,"all"
"toila vald","Kohtla rural municipality",2004,"dwelling",677,"EE00A","EE007",803,"all"
"toila vald","Kohtla rural municipality",2005,"dwelling",677,"EE00A","EE007",803,"all"
"toila vald","Kohtla-Nõmme rural municipality",2003,"dwelling",756,"EE00A","EE007",803,"all"
"toila vald","Kohtla-Nõmme rural municipality",2004,"dwelling",758,"EE00A","EE007",803,"all"
"toila vald","Kohtla-Nõmme rural municipality",2005,"dwelling",776,"EE00A","EE007",803,"all"
"toila vald","Toila rural municipality",2003,"dwelling",1151,"EE00A","EE007",803,"all"
"toila vald","Toila rural municipality",2004,"dwelling",1167,"EE00A","EE007",803,"all"
"toila vald","Toila rural municipality",2005,"dwelling",1189,"EE00A","EE007",803,"all"
"toila vald","Kohtla rural municipality",2006,"dwelling",887,"EE00A","EE007",803,"all"
"toila vald","Kohtla rural municipality",2007,"dwelling",894,"EE00A","EE007",803,"all"
"toila vald","Kohtla-Nõmme rural municipality",2006,"dwelling",842,"EE00A","EE007",803,"all"
"toila vald","Kohtla-Nõmme rural municipality",2007,"dwelling",806,"EE00A","EE007",803,"all"
"toila vald","Toila rural municipality",2006,"dwelling",1476,"EE00A","EE007",803,"all"
"toila vald","Toila rural municipality",2007,"dwelling",1481,"EE00A","EE007",803,"all"
"tori vald","Are rural municipality",2003,"dwelling",587,"EE004","EE004",809,"all"
"tori vald","Are rural municipality",2004,"dwelling",602,"EE004","EE004",809,"all"
"tori vald","Are rural municipality",2005,"dwelling",613,"EE004","EE004",809,"all"
"tori vald","Sauga rural municipality",2003,"dwelling",1062,"EE004","EE004",809,"all"
"tori vald","Sauga rural municipality",2004,"dwelling",1086,"EE004","EE004",809,"all"
"tori vald","Sauga rural municipality",2005,"dwelling",1131,"EE004","EE004",809,"all"
"tori vald","Sindi city",2003,"dwelling",1632,"EE004","EE004",809,"all"
"tori vald","Sindi city",2004,"dwelling",1643,"EE004","EE004",809,"all"
"tori vald","Sindi city",2005,"dwelling",1644,"EE004","EE004",809,"all"
"tori vald","Tori rural municipality",2003,"dwelling",1134,"EE004","EE004",809,"all"
"tori vald","Tori rural municipality",2004,"dwelling",1144,"EE004","EE004",809,"all"
"tori vald","Tori rural municipality",2005,"dwelling",1151,"EE004","EE004",809,"all"
"tori vald","Are rural municipality",2006,"dwelling",621,"EE004","EE004",809,"all"
"tori vald","Are rural municipality",2007,"dwelling",621,"EE004","EE004",809,"all"
"tori vald","Sauga rural municipality",2006,"dwelling",1730,"EE004","EE004",809,"all"
"tori vald","Sauga rural municipality",2007,"dwelling",1968,"EE004","EE004",809,"all"
"tori vald","Sindi city",2006,"dwelling",1931,"EE004","EE004",809,"all"
"tori vald","Sindi city",2007,"dwelling",1935,"EE004","EE004",809,"all"
"tori vald","Tori rural municipality",2006,"dwelling",1170,"EE004","EE004",809,"all"
"tori vald","Tori rural municipality",2007,"dwelling",1172,"EE004","EE004",809,"all"
"tõrva vald","Helme rural municipality",2003,"dwelling",896,"EE008","EE008",824,"all"
"tõrva vald","Helme rural municipality",2004,"dwelling",903,"EE008","EE008",824,"all"
"tõrva vald","Helme rural municipality",2005,"dwelling",957,"EE008","EE008",824,"all"
"tõrva vald","Hummuli rural municipality",2003,"dwelling",410,"EE008","EE008",824,"all"
"tõrva vald","Hummuli rural municipality",2004,"dwelling",432,"EE008","EE008",824,"all"
"tõrva vald","Hummuli rural municipality",2005,"dwelling",451,"EE008","EE008",824,"all"
"tõrva vald","Põdrala rural municipality",2003,"dwelling",360,"EE008","EE008",824,"all"
"tõrva vald","Põdrala rural municipality",2004,"dwelling",365,"EE008","EE008",824,"all"
"tõrva vald","Põdrala rural municipality",2005,"dwelling",391,"EE008","EE008",824,"all"
"tõrva vald","Tõrva city",2003,"dwelling",1400,"EE008","EE008",824,"all"
"tõrva vald","Tõrva city",2004,"dwelling",1405,"EE008","EE008",824,"all"
"tõrva vald","Tõrva city",2005,"dwelling",1407,"EE008","EE008",824,"all"
"tõrva vald","Helme rural municipality",2006,"dwelling",969,"EE008","EE008",824,"all"
"tõrva vald","Helme rural municipality",2007,"dwelling",969,"EE008","EE008",824,"all"
"tõrva vald","Hummuli rural municipality",2006,"dwelling",469,"EE008","EE008",824,"all"
"tõrva vald","Hummuli rural municipality",2007,"dwelling",469,"EE008","EE008",824,"all"
"tõrva vald","Põdrala rural municipality",2006,"dwelling",399,"EE008","EE008",824,"all"
"tõrva vald","Põdrala rural municipality",2007,"dwelling",399,"EE008","EE008",824,"all"
"tõrva vald","Tõrva city",2006,"dwelling",1420,"EE008","EE008",824,"all"
"tõrva vald","Tõrva city",2007,"dwelling",1420,"EE008","EE008",824,"all"
"türi vald","Kabala rural municipality*",2003,"dwelling",507,"EE009","EE006",834,"all"
"türi vald","Kabala rural municipality*",2004,"dwelling",530,"EE009","EE006",834,"all"
"türi vald","Kabala rural municipality*",2005,"dwelling",536,"EE009","EE006",834,"all"
"türi vald","Käru rural municipality",2003,"dwelling",368,"EE009","EE006",834,"all"
"türi vald","Käru rural municipality",2004,"dwelling",373,"EE009","EE006",834,"all"
"türi vald","Käru rural municipality",2005,"dwelling",381,"EE009","EE006",834,"all"
"türi vald","Oisu rural municipality*",2003,"dwelling",506,"EE009","EE006",834,"all"
"türi vald","Oisu rural municipality*",2004,"dwelling",510,"EE009","EE006",834,"all"
"türi vald","Oisu rural municipality*",2005,"dwelling",516,"EE009","EE006",834,"all"
"türi vald","Türi city*",2003,"dwelling",3147,"EE009","EE006",834,"all"
"türi vald","Türi city*",2004,"dwelling",3144,"EE009","EE006",834,"all"
"türi vald","Türi city*",2005,"dwelling",3165,"EE009","EE006",834,"all"
"türi vald","Türi rural municipality*",2003,"dwelling",1074,"EE009","EE006",834,"all"
"türi vald","Türi rural municipality*",2004,"dwelling",1101,"EE009","EE006",834,"all"
"türi vald","Türi rural municipality*",2005,"dwelling",1109,"EE009","EE006",834,"all"
"türi vald","Väätsa rural municipality",2003,"dwelling",575,"EE009","EE006",834,"all"
"türi vald","Väätsa rural municipality",2004,"dwelling",579,"EE009","EE006",834,"all"
"türi vald","Väätsa rural municipality",2005,"dwelling",584,"EE009","EE006",834,"all"
"türi vald","Kabala rural municipality*",2006,"dwelling",NA,"EE009","EE006",834,"all"
"türi vald","Kabala rural municipality*",2007,"dwelling",NA,"EE009","EE006",834,"all"
"türi vald","Käru rural municipality",2006,"dwelling",384,"EE009","EE006",834,"all"
"türi vald","Käru rural municipality",2007,"dwelling",384,"EE009","EE006",834,"all"
"türi vald","Oisu rural municipality*",2006,"dwelling",NA,"EE009","EE006",834,"all"
"türi vald","Oisu rural municipality*",2007,"dwelling",NA,"EE009","EE006",834,"all"
"türi vald","Türi city*",2006,"dwelling",NA,"EE009","EE006",834,"all"
"türi vald","Türi city*",2007,"dwelling",NA,"EE009","EE006",834,"all"
"türi vald","Türi rural municipality*",2006,"dwelling",5589,"EE009","EE006",834,"all"
"türi vald","Türi rural municipality*",2007,"dwelling",5544,"EE009","EE006",834,"all"
"türi vald","Väätsa rural municipality",2006,"dwelling",594,"EE009","EE006",834,"all"
"türi vald","Väätsa rural municipality",2007,"dwelling",594,"EE009","EE006",834,"all"
"valga vald","Karula rural municipality",2003,"dwelling",527,"EE008","EE008",855,"all"
"valga vald","Karula rural municipality",2004,"dwelling",532,"EE008","EE008",855,"all"
"valga vald","Karula rural municipality",2005,"dwelling",536,"EE008","EE008",855,"all"
"valga vald","Taheva rural municipality",2003,"dwelling",388,"EE008","EE008",855,"all"
"valga vald","Taheva rural municipality",2004,"dwelling",392,"EE008","EE008",855,"all"
"valga vald","Taheva rural municipality",2005,"dwelling",419,"EE008","EE008",855,"all"
"valga vald","Tõlliste rural municipality",2003,"dwelling",763,"EE008","EE008",855,"all"
"valga vald","Tõlliste rural municipality",2004,"dwelling",792,"EE008","EE008",855,"all"
"valga vald","Tõlliste rural municipality",2005,"dwelling",822,"EE008","EE008",855,"all"
"valga vald","Valga city",2003,"dwelling",6735,"EE008","EE008",855,"all"
"valga vald","Valga city",2004,"dwelling",6745,"EE008","EE008",855,"all"
"valga vald","Valga city",2005,"dwelling",6821,"EE008","EE008",855,"all"
"valga vald","Õru rural municipality",2003,"dwelling",275,"EE008","EE008",855,"all"
"valga vald","Õru rural municipality",2004,"dwelling",278,"EE008","EE008",855,"all"
"valga vald","Õru rural municipality",2005,"dwelling",283,"EE008","EE008",855,"all"
"valga vald","Karula rural municipality",2006,"dwelling",693,"EE008","EE008",855,"all"
"valga vald","Karula rural municipality",2007,"dwelling",693,"EE008","EE008",855,"all"
"valga vald","Taheva rural municipality",2006,"dwelling",425,"EE008","EE008",855,"all"
"valga vald","Taheva rural municipality",2007,"dwelling",425,"EE008","EE008",855,"all"
"valga vald","Tõlliste rural municipality",2006,"dwelling",949,"EE008","EE008",855,"all"
"valga vald","Tõlliste rural municipality",2007,"dwelling",949,"EE008","EE008",855,"all"
"valga vald","Valga city",2006,"dwelling",7088,"EE008","EE008",855,"all"
"valga vald","Valga city",2007,"dwelling",7093,"EE008","EE008",855,"all"
"valga vald","Õru rural municipality",2006,"dwelling",299,"EE008","EE008",855,"all"
"valga vald","Õru rural municipality",2007,"dwelling",299,"EE008","EE008",855,"all"
"viimsi vald","Viimsi rural municipality",2003,"dwelling",2482,"EE001","EE001",890,"all"
"viimsi vald","Viimsi rural municipality",2004,"dwelling",2972,"EE001","EE001",890,"all"
"viimsi vald","Viimsi rural municipality",2005,"dwelling",3621,"EE001","EE001",890,"all"
"viimsi vald","Viimsi rural municipality",2006,"dwelling",5956,"EE001","EE001",890,"all"
"viimsi vald","Viimsi rural municipality",2007,"dwelling",6790,"EE001","EE001",890,"all"
"viljandi linn","Viljandi city",2003,"dwelling",8722,"EE008","EE008",897,"all"
"viljandi linn","Viljandi city",2004,"dwelling",8750,"EE008","EE008",897,"all"
"viljandi linn","Viljandi city",2005,"dwelling",8868,"EE008","EE008",897,"all"
"viljandi linn","Viljandi city",2006,"dwelling",9022,"EE008","EE008",897,"all"
"viljandi linn","Viljandi city",2007,"dwelling",9024,"EE008","EE008",897,"all"
"viljandi vald","Kolga-Jaani rural municipality",2003,"dwelling",878,"EE008","EE008",899,"all"
"viljandi vald","Kolga-Jaani rural municipality",2004,"dwelling",889,"EE008","EE008",899,"all"
"viljandi vald","Kolga-Jaani rural municipality",2005,"dwelling",904,"EE008","EE008",899,"all"
"viljandi vald","Paistu rural municipality",2003,"dwelling",684,"EE008","EE008",899,"all"
"viljandi vald","Paistu rural municipality",2004,"dwelling",687,"EE008","EE008",899,"all"
"viljandi vald","Paistu rural municipality",2005,"dwelling",703,"EE008","EE008",899,"all"
"viljandi vald","Pärsti rural municipality",2003,"dwelling",1631,"EE008","EE008",899,"all"
"viljandi vald","Pärsti rural municipality",2004,"dwelling",1638,"EE008","EE008",899,"all"
"viljandi vald","Pärsti rural municipality",2005,"dwelling",1642,"EE008","EE008",899,"all"
"viljandi vald","Saarepeedi rural municipality",2003,"dwelling",467,"EE008","EE008",899,"all"
"viljandi vald","Saarepeedi rural municipality",2004,"dwelling",468,"EE008","EE008",899,"all"
"viljandi vald","Saarepeedi rural municipality",2005,"dwelling",476,"EE008","EE008",899,"all"
"viljandi vald","Tarvastu rural municipality",2003,"dwelling",1977,"EE008","EE008",899,"all"
"viljandi vald","Tarvastu rural municipality",2004,"dwelling",1989,"EE008","EE008",899,"all"
"viljandi vald","Tarvastu rural municipality",2005,"dwelling",2015,"EE008","EE008",899,"all"
"viljandi vald","Viiratsi rural municipality",2003,"dwelling",1644,"EE008","EE008",899,"all"
"viljandi vald","Viiratsi rural municipality",2004,"dwelling",1651,"EE008","EE008",899,"all"
"viljandi vald","Viiratsi rural municipality",2005,"dwelling",1665,"EE008","EE008",899,"all"
"viljandi vald","Kolga-Jaani rural municipality",2006,"dwelling",930,"EE008","EE008",899,"all"
"viljandi vald","Kolga-Jaani rural municipality",2007,"dwelling",930,"EE008","EE008",899,"all"
"viljandi vald","Paistu rural municipality",2006,"dwelling",778,"EE008","EE008",899,"all"
"viljandi vald","Paistu rural municipality",2007,"dwelling",770,"EE008","EE008",899,"all"
"viljandi vald","Pärsti rural municipality",2006,"dwelling",1902,"EE008","EE008",899,"all"
"viljandi vald","Pärsti rural municipality",2007,"dwelling",1907,"EE008","EE008",899,"all"
"viljandi vald","Saarepeedi rural municipality",2006,"dwelling",554,"EE008","EE008",899,"all"
"viljandi vald","Saarepeedi rural municipality",2007,"dwelling",557,"EE008","EE008",899,"all"
"viljandi vald","Tarvastu rural municipality",2006,"dwelling",2036,"EE008","EE008",899,"all"
"viljandi vald","Tarvastu rural municipality",2007,"dwelling",2036,"EE008","EE008",899,"all"
"viljandi vald","Viiratsi rural municipality",2006,"dwelling",1854,"EE008","EE008",899,"all"
"viljandi vald","Viiratsi rural municipality",2007,"dwelling",1856,"EE008","EE008",899,"all"
