"lau_name","municipality","year","indicator","value","NUTS 3 CODE 2021","NUTS 3 CODE 2016","LAU CODE"
"mulgi vald","Halliste rural municipality","2003","dwelling",831,"EE008","EE008",480
"mulgi vald","Halliste rural municipality","2003","totalm2",69272.8,"EE008","EE008",480
"mulgi vald","Halliste rural municipality","2004","dwelling",839,"EE008","EE008",480
"mulgi vald","Halliste rural municipality","2004","totalm2",70320.1,"EE008","EE008",480
"mulgi vald","Halliste rural municipality","2005","dwelling",843,"EE008","EE008",480
"mulgi vald","Halliste rural municipality","2005","totalm2",70608.6,"EE008","EE008",480
"mulgi vald","Halliste rural municipality","2006","dwelling",925,"EE008","EE008",480
"mulgi vald","Halliste rural municipality","2006","totalm2",75850.9,"EE008","EE008",480
"mulgi vald","Halliste rural municipality","2007","dwelling",925,"EE008","EE008",480
"mulgi vald","Halliste rural municipality","2007","totalm2",75850.9,"EE008","EE008",480
"mulgi vald","Karksi rural municipality","2003","dwelling",1946,"EE008","EE008",480
"mulgi vald","Karksi rural municipality","2003","totalm2",143665.4,"EE008","EE008",480
"mulgi vald","Karksi rural municipality","2004","dwelling",1943,"EE008","EE008",480
"mulgi vald","Karksi rural municipality","2004","totalm2",144489.6,"EE008","EE008",480
"mulgi vald","Karksi rural municipality","2005","dwelling",1965,"EE008","EE008",480
"mulgi vald","Karksi rural municipality","2005","totalm2",146108.4,"EE008","EE008",480
"mulgi vald","Karksi rural municipality","2006","dwelling",2015,"EE008","EE008",480
"mulgi vald","Karksi rural municipality","2006","totalm2",149150.9,"EE008","EE008",480
"mulgi vald","Karksi rural municipality","2007","dwelling",2006,"EE008","EE008",480
"mulgi vald","Karksi rural municipality","2007","totalm2",149092.9,"EE008","EE008",480
"mulgi vald","Mõisaküla city","2003","dwelling",678,"EE008","EE008",480
"mulgi vald","Mõisaküla city","2003","totalm2",43463.7,"EE008","EE008",480
"mulgi vald","Mõisaküla city","2004","dwelling",680,"EE008","EE008",480
"mulgi vald","Mõisaküla city","2004","totalm2",43683.1,"EE008","EE008",480
"mulgi vald","Mõisaküla city","2005","dwelling",680,"EE008","EE008",480
"mulgi vald","Mõisaküla city","2005","totalm2",43683.1,"EE008","EE008",480
"mulgi vald","Mõisaküla city","2006","dwelling",681,"EE008","EE008",480
"mulgi vald","Mõisaküla city","2006","totalm2",43701.8,"EE008","EE008",480
"mulgi vald","Mõisaküla city","2007","dwelling",681,"EE008","EE008",480
"mulgi vald","Mõisaküla city","2007","totalm2",43701.8,"EE008","EE008",480
"mustvee vald","Avinurme rural municipality","2003","dwelling",603,"EE008","EE008",486
"mustvee vald","Avinurme rural municipality","2003","totalm2",47850.6,"EE008","EE008",486
"mustvee vald","Avinurme rural municipality","2004","dwelling",618,"EE008","EE008",486
"mustvee vald","Avinurme rural municipality","2004","totalm2",49143,"EE008","EE008",486
"mustvee vald","Avinurme rural municipality","2005","dwelling",637,"EE008","EE008",486
"mustvee vald","Avinurme rural municipality","2005","totalm2",51240.4,"EE008","EE008",486
"mustvee vald","Avinurme rural municipality","2006","dwelling",659,"EE008","EE008",486
"mustvee vald","Avinurme rural municipality","2006","totalm2",53708.8,"EE008","EE008",486
"mustvee vald","Avinurme rural municipality","2007","dwelling",660,"EE008","EE008",486
"mustvee vald","Avinurme rural municipality","2007","totalm2",53827.6,"EE008","EE008",486
"mustvee vald","Kasepää rural municipality","2003","dwelling",568,"EE008","EE008",486
"mustvee vald","Kasepää rural municipality","2003","totalm2",41314.7,"EE008","EE008",486
"mustvee vald","Kasepää rural municipality","2004","dwelling",575,"EE008","EE008",486
"mustvee vald","Kasepää rural municipality","2004","totalm2",41901.3,"EE008","EE008",486
"mustvee vald","Kasepää rural municipality","2005","dwelling",580,"EE008","EE008",486
"mustvee vald","Kasepää rural municipality","2005","totalm2",42353.3,"EE008","EE008",486
"mustvee vald","Kasepää rural municipality","2006","dwelling",596,"EE008","EE008",486
"mustvee vald","Kasepää rural municipality","2006","totalm2",43598,"EE008","EE008",486
"mustvee vald","Kasepää rural municipality","2007","dwelling",596,"EE008","EE008",486
"mustvee vald","Kasepää rural municipality","2007","totalm2",43598,"EE008","EE008",486
"mustvee vald","Lohusuu rural municipality","2003","dwelling",486,"EE008","EE008",486
"mustvee vald","Lohusuu rural municipality","2003","totalm2",40311.5,"EE008","EE008",486
"mustvee vald","Lohusuu rural municipality","2004","dwelling",491,"EE008","EE008",486
"mustvee vald","Lohusuu rural municipality","2004","totalm2",40794,"EE008","EE008",486
"mustvee vald","Lohusuu rural municipality","2005","dwelling",499,"EE008","EE008",486
"mustvee vald","Lohusuu rural municipality","2005","totalm2",41553.4,"EE008","EE008",486
"mustvee vald","Lohusuu rural municipality","2006","dwelling",511,"EE008","EE008",486
"mustvee vald","Lohusuu rural municipality","2006","totalm2",43057.1,"EE008","EE008",486
"mustvee vald","Lohusuu rural municipality","2007","dwelling",512,"EE008","EE008",486
"mustvee vald","Lohusuu rural municipality","2007","totalm2",43188.2,"EE008","EE008",486
"mustvee vald","Mustvee city","2003","dwelling",833,"EE008","EE008",486
"mustvee vald","Mustvee city","2003","totalm2",52306.1,"EE008","EE008",486
"mustvee vald","Mustvee city","2004","dwelling",843,"EE008","EE008",486
"mustvee vald","Mustvee city","2004","totalm2",53355.5,"EE008","EE008",486
"mustvee vald","Mustvee city","2005","dwelling",850,"EE008","EE008",486
"mustvee vald","Mustvee city","2005","totalm2",54008.3,"EE008","EE008",486
"mustvee vald","Mustvee city","2006","dwelling",867,"EE008","EE008",486
"mustvee vald","Mustvee city","2006","totalm2",56115.8,"EE008","EE008",486
"mustvee vald","Mustvee city","2007","dwelling",868,"EE008","EE008",486
"mustvee vald","Mustvee city","2007","totalm2",56232,"EE008","EE008",486
"mustvee vald","Saare rural municipality","2003","dwelling",546,"EE008","EE008",486
"mustvee vald","Saare rural municipality","2003","totalm2",43842.2,"EE008","EE008",486
"mustvee vald","Saare rural municipality","2004","dwelling",609,"EE008","EE008",486
"mustvee vald","Saare rural municipality","2004","totalm2",47955.6,"EE008","EE008",486
"mustvee vald","Saare rural municipality","2005","dwelling",641,"EE008","EE008",486
"mustvee vald","Saare rural municipality","2005","totalm2",49926.8,"EE008","EE008",486
"mustvee vald","Saare rural municipality","2006","dwelling",660,"EE008","EE008",486
"mustvee vald","Saare rural municipality","2006","totalm2",52610.9,"EE008","EE008",486
"mustvee vald","Saare rural municipality","2007","dwelling",661,"EE008","EE008",486
"mustvee vald","Saare rural municipality","2007","totalm2",52890.9,"EE008","EE008",486
"märjamaa vald","Märjamaa rural municipality","2003","dwelling",3481,"EE009","EE006",503
"märjamaa vald","Märjamaa rural municipality","2003","totalm2",256055.8,"EE009","EE006",503
"märjamaa vald","Märjamaa rural municipality","2004","dwelling",3505,"EE009","EE006",503
"märjamaa vald","Märjamaa rural municipality","2004","totalm2",259217.3,"EE009","EE006",503
"märjamaa vald","Märjamaa rural municipality","2005","dwelling",3527,"EE009","EE006",503
"märjamaa vald","Märjamaa rural municipality","2005","totalm2",263193.6,"EE009","EE006",503
"märjamaa vald","Märjamaa rural municipality","2006","dwelling",3617,"EE009","EE006",503
"märjamaa vald","Märjamaa rural municipality","2006","totalm2",270950.5,"EE009","EE006",503
"märjamaa vald","Märjamaa rural municipality","2007","dwelling",3624,"EE009","EE006",503
"märjamaa vald","Märjamaa rural municipality","2007","totalm2",271744.3,"EE009","EE006",503
"märjamaa vald","Vigala rural municipality","2003","dwelling",760,"EE009","EE006",503
"märjamaa vald","Vigala rural municipality","2003","totalm2",62828.4,"EE009","EE006",503
"märjamaa vald","Vigala rural municipality","2004","dwelling",763,"EE009","EE006",503
"märjamaa vald","Vigala rural municipality","2004","totalm2",63211.5,"EE009","EE006",503
"märjamaa vald","Vigala rural municipality","2005","dwelling",783,"EE009","EE006",503
"märjamaa vald","Vigala rural municipality","2005","totalm2",65852.9,"EE009","EE006",503
"märjamaa vald","Vigala rural municipality","2006","dwelling",806,"EE009","EE006",503
"märjamaa vald","Vigala rural municipality","2006","totalm2",68804.4,"EE009","EE006",503
"märjamaa vald","Vigala rural municipality","2007","dwelling",806,"EE009","EE006",503
"märjamaa vald","Vigala rural municipality","2007","totalm2",68804.4,"EE009","EE006",503
"narva linn","Narva city","2003","dwelling",29926,"EE00A","EE007",511
"narva linn","Narva city","2003","totalm2",1455581.7,"EE00A","EE007",511
"narva linn","Narva city","2004","dwelling",30052,"EE00A","EE007",511
"narva linn","Narva city","2004","totalm2",1467918,"EE00A","EE007",511
"narva linn","Narva city","2005","dwelling",30324,"EE00A","EE007",511
"narva linn","Narva city","2005","totalm2",1481047.5,"EE00A","EE007",511
"narva linn","Narva city","2006","dwelling",34014,"EE00A","EE007",511
"narva linn","Narva city","2006","totalm2",1666152.4,"EE00A","EE007",511
"narva linn","Narva city","2007","dwelling",34057,"EE00A","EE007",511
"narva linn","Narva city","2007","totalm2",1668692.8,"EE00A","EE007",511
"narva-jõesuu linn","Narva-Jõesuu city","2003","dwelling",1722,"EE00A","EE007",514
"narva-jõesuu linn","Narva-Jõesuu city","2003","totalm2",113867.7,"EE00A","EE007",514
"narva-jõesuu linn","Narva-Jõesuu city","2004","dwelling",1728,"EE00A","EE007",514
"narva-jõesuu linn","Narva-Jõesuu city","2004","totalm2",115551,"EE00A","EE007",514
"narva-jõesuu linn","Narva-Jõesuu city","2005","dwelling",1754,"EE00A","EE007",514
"narva-jõesuu linn","Narva-Jõesuu city","2005","totalm2",120307,"EE00A","EE007",514
"narva-jõesuu linn","Narva-Jõesuu city","2006","dwelling",1905,"EE00A","EE007",514
"narva-jõesuu linn","Narva-Jõesuu city","2006","totalm2",133150.9,"EE00A","EE007",514
"narva-jõesuu linn","Narva-Jõesuu city","2007","dwelling",1905,"EE00A","EE007",514
"narva-jõesuu linn","Narva-Jõesuu city","2007","totalm2",133126.3,"EE00A","EE007",514
"narva-jõesuu linn","Vaivara rural municipality","2003","dwelling",982,"EE00A","EE007",514
"narva-jõesuu linn","Vaivara rural municipality","2003","totalm2",62262.8,"EE00A","EE007",514
"narva-jõesuu linn","Vaivara rural municipality","2004","dwelling",999,"EE00A","EE007",514
"narva-jõesuu linn","Vaivara rural municipality","2004","totalm2",63510.6,"EE00A","EE007",514
"narva-jõesuu linn","Vaivara rural municipality","2005","dwelling",1016,"EE00A","EE007",514
"narva-jõesuu linn","Vaivara rural municipality","2005","totalm2",65156.2,"EE00A","EE007",514
"narva-jõesuu linn","Vaivara rural municipality","2006","dwelling",1916,"EE00A","EE007",514
"narva-jõesuu linn","Vaivara rural municipality","2006","totalm2",106807.5,"EE00A","EE007",514
"narva-jõesuu linn","Vaivara rural municipality","2007","dwelling",1916,"EE00A","EE007",514
"narva-jõesuu linn","Vaivara rural municipality","2007","totalm2",106807.5,"EE00A","EE007",514
"nõo vald","Nõo rural municipality","2003","dwelling",1456,"EE008","EE008",528
"nõo vald","Nõo rural municipality","2003","totalm2",103124.1,"EE008","EE008",528
"nõo vald","Nõo rural municipality","2004","dwelling",1473,"EE008","EE008",528
"nõo vald","Nõo rural municipality","2004","totalm2",104537.4,"EE008","EE008",528
"nõo vald","Nõo rural municipality","2005","dwelling",1494,"EE008","EE008",528
"nõo vald","Nõo rural municipality","2005","totalm2",107170.2,"EE008","EE008",528
"nõo vald","Nõo rural municipality","2006","dwelling",1756,"EE008","EE008",528
"nõo vald","Nõo rural municipality","2006","totalm2",132740.9,"EE008","EE008",528
"nõo vald","Nõo rural municipality","2007","dwelling",1766,"EE008","EE008",528
"nõo vald","Nõo rural municipality","2007","totalm2",133916,"EE008","EE008",528
"otepää vald","Otepää rural municipality","2003","dwelling",1842,"EE008","EE008",557
"otepää vald","Otepää rural municipality","2003","totalm2",140098.1,"EE008","EE008",557
"otepää vald","Otepää rural municipality","2004","dwelling",1881,"EE008","EE008",557
"otepää vald","Otepää rural municipality","2004","totalm2",143320,"EE008","EE008",557
"otepää vald","Otepää rural municipality","2005","dwelling",1938,"EE008","EE008",557
"otepää vald","Otepää rural municipality","2005","totalm2",148269.6,"EE008","EE008",557
"otepää vald","Otepää rural municipality","2006","dwelling",2000,"EE008","EE008",557
"otepää vald","Otepää rural municipality","2006","totalm2",153804,"EE008","EE008",557
"otepää vald","Otepää rural municipality","2007","dwelling",2008,"EE008","EE008",557
"otepää vald","Otepää rural municipality","2007","totalm2",154877.3,"EE008","EE008",557
"otepää vald","Sangaste rural municipality","2003","dwelling",652,"EE008","EE008",557
"otepää vald","Sangaste rural municipality","2003","totalm2",50667,"EE008","EE008",557
"otepää vald","Sangaste rural municipality","2004","dwelling",658,"EE008","EE008",557
"otepää vald","Sangaste rural municipality","2004","totalm2",51700.2,"EE008","EE008",557
"otepää vald","Sangaste rural municipality","2005","dwelling",671,"EE008","EE008",557
"otepää vald","Sangaste rural municipality","2005","totalm2",53122.4,"EE008","EE008",557
"otepää vald","Sangaste rural municipality","2006","dwelling",691,"EE008","EE008",557
"otepää vald","Sangaste rural municipality","2006","totalm2",55353.3,"EE008","EE008",557
"otepää vald","Sangaste rural municipality","2007","dwelling",691,"EE008","EE008",557
"otepää vald","Sangaste rural municipality","2007","totalm2",55353.3,"EE008","EE008",557
"paide linn","Paide city","2003","dwelling",4490,"EE009","EE006",567
"paide linn","Paide city","2003","totalm2",256790.8,"EE009","EE006",567
"paide linn","Paide city","2004","dwelling",4533,"EE009","EE006",567
"paide linn","Paide city","2004","totalm2",260787.8,"EE009","EE006",567
"paide linn","Paide city","2005","dwelling",4587,"EE009","EE006",567
"paide linn","Paide city","2005","totalm2",264332.4,"EE009","EE006",567
"paide linn","Paide city","2006","dwelling",4743,"EE009","EE006",567
"paide linn","Paide city","2006","totalm2",269323.3,"EE009","EE006",567
"paide linn","Paide city","2007","dwelling",4750,"EE009","EE006",567
"paide linn","Paide city","2007","totalm2",270258.3,"EE009","EE006",567
"paide linn","Paide rural municipality","2003","dwelling",844,"EE009","EE006",567
"paide linn","Paide rural municipality","2003","totalm2",64268.2,"EE009","EE006",567
"paide linn","Paide rural municipality","2004","dwelling",864,"EE009","EE006",567
"paide linn","Paide rural municipality","2004","totalm2",65885.2,"EE009","EE006",567
"paide linn","Paide rural municipality","2005","dwelling",883,"EE009","EE006",567
"paide linn","Paide rural municipality","2005","totalm2",66736.5,"EE009","EE006",567
"paide linn","Paide rural municipality","2006","dwelling",1035,"EE009","EE006",567
"paide linn","Paide rural municipality","2006","totalm2",77358.1,"EE009","EE006",567
"paide linn","Paide rural municipality","2007","dwelling",1035,"EE009","EE006",567
"paide linn","Paide rural municipality","2007","totalm2",77358.1,"EE009","EE006",567
"paide linn","Roosna-Alliku rural municipality","2003","dwelling",684,"EE009","EE006",567
"paide linn","Roosna-Alliku rural municipality","2003","totalm2",49825.6,"EE009","EE006",567
"paide linn","Roosna-Alliku rural municipality","2004","dwelling",695,"EE009","EE006",567
"paide linn","Roosna-Alliku rural municipality","2004","totalm2",50541.8,"EE009","EE006",567
"paide linn","Roosna-Alliku rural municipality","2005","dwelling",702,"EE009","EE006",567
"paide linn","Roosna-Alliku rural municipality","2005","totalm2",52045,"EE009","EE006",567
"paide linn","Roosna-Alliku rural municipality","2006","dwelling",713,"EE009","EE006",567
